ProductKey;CustomerKey;SalesOrderNumber;OrderQuantity;UnitPrice;DueDate
530;17213;SO60488;1;4,99;01.07.2013
530;16591;SO60724;1;4,99;05.07.2013
530;14988;SO60870;1;4,99;07.07.2013
530;16036;SO60920;1;4,99;08.07.2013
530;18155;SO61298;1;4,99;12.07.2013
530;17186;SO61516;1;4,99;16.07.2013
530;16563;SO61763;1;4,99;20.07.2013
530;16935;SO61829;1;4,99;21.07.2013
530;16579;SO61893;1;4,99;22.07.2013
530;16511;SO62205;1;4,99;27.07.2013
530;26893;SO62730;1;4,99;05.08.2013
530;17710;SO62846;1;4,99;07.08.2013
530;16321;SO62911;1;4,99;08.08.2013
530;17087;SO62914;1;4,99;08.08.2013
530;14804;SO62978;1;4,99;09.08.2013
530;18186;SO63724;1;4,99;18.08.2013
530;16386;SO64149;1;4,99;25.08.2013
530;14955;SO64346;1;4,99;28.08.2013
530;16590;SO64415;1;4,99;29.08.2013
530;26891;SO64648;1;4,99;01.09.2013
530;14199;SO64881;1;4,99;05.09.2013
530;16564;SO64926;1;4,99;06.09.2013
530;23236;SO65123;1;4,99;09.09.2013
530;17835;SO65484;1;4,99;12.09.2013
530;16932;SO65594;1;4,99;14.09.2013
530;16602;SO65663;1;4,99;15.09.2013
530;16256;SO65716;1;4,99;16.09.2013
530;16464;SO65919;1;4,99;19.09.2013
530;15448;SO65924;1;4,99;19.09.2013
530;16543;SO65990;1;4,99;20.09.2013
530;16387;SO66295;1;4,99;25.09.2013
530;15694;SO66402;1;4,99;27.09.2013
530;17205;SO66470;1;4,99;28.09.2013
530;15610;SO66610;1;4,99;30.09.2013
530;24721;SO66679;1;4,99;01.10.2013
530;16933;SO66733;1;4,99;02.10.2013
530;17840;SO66857;1;4,99;04.10.2013
530;15461;SO66985;1;4,99;06.10.2013
530;17110;SO67377;1;4,99;11.10.2013
530;12597;SO67445;1;4,99;12.10.2013
530;13694;SO67449;1;4,99;12.10.2013
530;17807;SO67452;1;4,99;12.10.2013
530;18165;SO67727;1;4,99;16.10.2013
530;17723;SO67811;1;4,99;17.10.2013
530;21682;SO67812;1;4,99;17.10.2013
530;15712;SO67877;1;4,99;18.10.2013
530;15057;SO68314;1;4,99;25.10.2013
530;17838;SO68586;1;4,99;29.10.2013
530;18172;SO68776;1;4,99;01.11.2013
530;16191;SO68849;1;4,99;02.11.2013
530;15690;SO68852;1;4,99;02.11.2013
530;16934;SO68854;1;4,99;02.11.2013
530;16306;SO68990;1;4,99;04.11.2013
530;17705;SO69208;1;4,99;07.11.2013
530;16401;SO70347;1;4,99;20.11.2013
530;14808;SO70412;1;4,99;21.11.2013
530;14934;SO70492;1;4,99;22.11.2013
530;17645;SO70635;1;4,99;24.11.2013
530;17708;SO70701;1;4,99;25.11.2013
530;14530;SO70792;1;4,99;26.11.2013
530;15686;SO70844;1;4,99;27.11.2013
530;16601;SO70905;1;4,99;28.11.2013
530;15075;SO70977;1;4,99;29.11.2013
530;16264;SO71052;1;4,99;30.11.2013
530;17757;SO71177;1;4,99;02.12.2013
530;16325;SO71313;1;4,99;04.12.2013
530;16187;SO71394;1;4,99;05.12.2013
530;14547;SO71396;1;4,99;05.12.2013
530;16460;SO71397;1;4,99;05.12.2013
530;17814;SO71398;1;4,99;05.12.2013
530;16574;SO71593;1;4,99;08.12.2013
530;16188;SO71729;1;4,99;10.12.2013
530;15713;SO71730;1;4,99;10.12.2013
530;15634;SO72158;1;4,99;14.12.2013
530;15103;SO72311;1;4,99;16.12.2013
530;16043;SO72474;1;4,99;18.12.2013
530;16189;SO72612;1;4,99;20.12.2013
530;13533;SO72613;1;4,99;20.12.2013
530;16038;SO72762;1;4,99;22.12.2013
530;17808;SO73149;1;4,99;27.12.2013
530;17760;SO73296;1;4,99;29.12.2013
530;13586;SO73372;1;4,99;30.12.2013
530;16599;SO73462;1;4,99;31.12.2013
530;16300;SO73550;1;4,99;01.01.2014
530;18156;SO73904;1;4,99;06.01.2014
530;16542;SO73983;1;4,99;07.01.2014
530;26215;SO73984;1;4,99;07.01.2014
530;17193;SO73985;1;4,99;07.01.2014
530;15449;SO74060;1;4,99;08.01.2014
530;15615;SO74126;1;4,99;09.01.2014
528;17882;SO51998;1;4,99;11.02.2013
528;16511;SO52134;1;4,99;14.02.2013
528;17105;SO52503;1;4,99;21.02.2013
528;16563;SO52597;1;4,99;23.02.2013
528;16454;SO52640;1;4,99;24.02.2013
528;14820;SO52753;1;4,99;26.02.2013
528;21525;SO52869;1;4,99;28.02.2013
528;17705;SO52986;1;4,99;03.03.2013
528;18632;SO53037;1;4,99;04.03.2013
528;12840;SO53376;1;4,99;10.03.2013
528;23639;SO53379;1;4,99;10.03.2013
528;14993;SO53690;1;4,99;13.03.2013
528;16574;SO53902;1;4,99;17.03.2013
528;17723;SO54119;1;4,99;21.03.2013
528;21678;SO54122;1;4,99;21.03.2013
528;14982;SO54164;1;4,99;22.03.2013
528;22826;SO54457;1;4,99;27.03.2013
528;16437;SO54744;1;4,99;01.04.2013
528;19933;SO54952;1;4,99;05.04.2013
528;16449;SO55003;1;4,99;06.04.2013
528;20949;SO55361;1;4,99;11.04.2013
528;17110;SO55418;1;4,99;12.04.2013
528;16459;SO55642;1;4,99;16.04.2013
528;19926;SO55772;1;4,99;18.04.2013
528;19946;SO56249;1;4,99;27.04.2013
528;21135;SO56516;1;4,99;02.05.2013
528;16464;SO57275;1;4,99;13.05.2013
528;19928;SO57400;1;4,99;15.05.2013
528;19071;SO57401;1;4,99;15.05.2013
528;17628;SO57812;1;4,99;23.05.2013
528;17844;SO57876;1;4,99;24.05.2013
528;19919;SO57924;1;4,99;25.05.2013
528;21023;SO58103;1;4,99;28.05.2013
528;23614;SO58224;1;4,99;30.05.2013
528;16564;SO58383;1;4,99;02.06.2013
528;12848;SO58868;1;4,99;10.06.2013
528;24557;SO58873;1;4,99;10.06.2013
528;17706;SO59308;1;4,99;14.06.2013
528;15449;SO59437;1;4,99;16.06.2013
528;21136;SO59789;1;4,99;21.06.2013
528;19077;SO60148;1;4,99;26.06.2013
528;16460;SO60215;1;4,99;27.06.2013
528;23613;SO60800;1;4,99;06.07.2013
528;17776;SO60990;1;4,99;09.07.2013
528;15612;SO61061;1;4,99;10.07.2013
528;16932;SO61133;1;4,99;11.07.2013
528;19082;SO61508;1;4,99;16.07.2013
528;21533;SO61509;1;4,99;16.07.2013
528;16542;SO61816;1;4,99;21.07.2013
528;20565;SO61818;1;4,99;21.07.2013
528;20968;SO61940;1;4,99;23.07.2013
528;21511;SO62264;1;4,99;28.07.2013
528;21118;SO62265;1;4,99;28.07.2013
528;16543;SO62317;1;4,99;29.07.2013
528;18041;SO62319;1;4,99;29.07.2013
528;17087;SO62496;1;4,99;01.08.2013
528;12569;SO62556;1;4,99;02.08.2013
528;21079;SO62656;1;4,99;04.08.2013
528;19927;SO63030;1;4,99;10.08.2013
528;17884;SO63526;1;4,99;15.08.2013
528;19906;SO63906;1;4,99;21.08.2013
528;24555;SO64029;1;4,99;23.08.2013
528;24554;SO64094;1;4,99;24.08.2013
528;20599;SO64144;1;4,99;25.08.2013
528;22819;SO64338;1;4,99;28.08.2013
528;16386;SO64921;1;4,99;06.09.2013
528;20585;SO65054;1;4,99;08.09.2013
528;22825;SO65838;1;4,99;18.09.2013
528;22823;SO66119;1;4,99;22.09.2013
528;22837;SO66236;1;4,99;24.09.2013
528;19938;SO66289;1;4,99;25.09.2013
528;21028;SO66606;1;4,99;30.09.2013
528;17701;SO66668;1;4,99;01.10.2013
528;16935;SO66974;1;4,99;06.10.2013
528;16934;SO67048;1;4,99;07.10.2013
528;24545;SO67117;1;4,99;08.10.2013
528;20943;SO67173;1;4,99;09.10.2013
528;17645;SO67522;1;4,99;13.10.2013
528;17101;SO67605;1;4,99;14.10.2013
528;20557;SO67872;1;4,99;18.10.2013
528;16325;SO68120;1;4,99;22.10.2013
528;16467;SO68367;1;4,99;26.10.2013
528;17760;SO68497;1;4,99;28.10.2013
528;23625;SO68582;1;4,99;29.10.2013
528;16401;SO69048;1;4,99;05.11.2013
528;16453;SO69116;1;4,99;06.11.2013
528;21025;SO69197;1;4,99;07.11.2013
528;15610;SO69347;1;4,99;09.11.2013
528;21116;SO69348;1;4,99;09.11.2013
528;17709;SO69689;1;4,99;11.11.2013
528;19905;SO69822;1;4,99;13.11.2013
528;17961;SO70055;1;4,99;16.11.2013
528;17204;SO70407;1;4,99;21.11.2013
528;22799;SO71387;1;4,99;05.12.2013
528;18622;SO71449;1;4,99;06.12.2013
528;21738;SO72308;1;4,99;16.12.2013
528;16402;SO72466;1;4,99;18.12.2013
528;19939;SO72675;1;4,99;21.12.2013
528;17642;SO72991;1;4,99;25.12.2013
528;16571;SO73060;1;4,99;26.12.2013
528;20952;SO73063;1;4,99;26.12.2013
528;16933;SO73140;1;4,99;27.12.2013
528;23599;SO73215;1;4,99;28.12.2013
528;16387;SO73450;1;4,99;31.12.2013
477;24094;SO51952;1;4,99;10.02.2013
477;25799;SO51999;1;4,99;11.02.2013
477;25801;SO52052;1;4,99;12.02.2013
477;11350;SO52317;1;4,99;17.02.2013
477;23989;SO52601;1;4,99;23.02.2013
477;22559;SO52703;1;4,99;25.02.2013
477;24064;SO52947;1;4,99;02.03.2013
477;23770;SO53108;1;4,99;05.03.2013
477;23743;SO53266;1;4,99;08.03.2013
477;25783;SO53429;1;4,99;11.03.2013
477;23442;SO53848;1;4,99;16.03.2013
477;25804;SO53905;1;4,99;17.03.2013
477;24085;SO54123;1;4,99;21.03.2013
477;22554;SO54226;1;4,99;23.03.2013
477;23769;SO54404;1;4,99;26.03.2013
477;22569;SO54691;1;4,99;31.03.2013
477;23976;SO55357;1;4,99;11.04.2013
477;23966;SO55358;1;4,99;11.04.2013
477;24154;SO55425;1;4,99;12.04.2013
477;24703;SO55648;1;4,99;16.04.2013
477;24035;SO55777;1;4,99;18.04.2013
477;22475;SO56000;1;4,99;22.04.2013
477;24858;SO56093;1;4,99;24.04.2013
477;22560;SO56667;1;4,99;05.05.2013
477;22457;SO56670;1;4,99;05.05.2013
477;23219;SO56729;1;4,99;06.05.2013
477;22540;SO56731;1;4,99;06.05.2013
477;24218;SO57511;1;4,99;17.05.2013
477;25141;SO57772;1;4,99;22.05.2013
477;25800;SO57927;1;4,99;25.05.2013
477;24071;SO58387;1;4,99;02.06.2013
477;24079;SO58388;1;4,99;02.06.2013
477;22558;SO58669;1;4,99;07.06.2013
477;22539;SO58670;1;4,99;07.06.2013
477;25782;SO58803;1;4,99;09.06.2013
477;22421;SO59608;1;4,99;18.06.2013
477;13509;SO59683;1;4,99;19.06.2013
477;13603;SO59871;1;4,99;22.06.2013
477;24881;SO60012;1;4,99;24.06.2013
477;11434;SO60216;1;4,99;27.06.2013
477;26208;SO60869;1;4,99;07.07.2013
477;24857;SO61142;1;4,99;11.07.2013
477;16293;SO61346;1;4,99;13.07.2013
477;16294;SO61573;1;4,99;17.07.2013
477;22553;SO61625;1;4,99;18.07.2013
477;23967;SO61697;1;4,99;19.07.2013
477;23935;SO61819;1;4,99;21.07.2013
477;22588;SO61822;1;4,99;21.07.2013
477;24568;SO61891;1;4,99;22.07.2013
477;24576;SO61941;1;4,99;23.07.2013
477;24188;SO61943;1;4,99;23.07.2013
477;14208;SO62365;1;4,99;30.07.2013
477;13516;SO62611;1;4,99;03.08.2013
477;12746;SO62734;1;4,99;05.08.2013
477;25781;SO62844;1;4,99;07.08.2013
477;14184;SO63039;1;4,99;10.08.2013
477;14968;SO63091;1;4,99;11.08.2013
477;22557;SO63323;1;4,99;12.08.2013
477;22383;SO63395;1;4,99;13.08.2013
477;24574;SO63786;1;4,99;19.08.2013
477;22528;SO63857;1;4,99;20.08.2013
477;24853;SO64408;1;4,99;29.08.2013
477;22550;SO64412;1;4,99;29.08.2013
477;24020;SO64489;1;4,99;30.08.2013
477;23985;SO64989;1;4,99;07.09.2013
477;22589;SO65051;1;4,99;08.09.2013
477;22622;SO65052;1;4,99;08.09.2013
477;24151;SO65428;1;4,99;11.09.2013
477;25784;SO65711;1;4,99;16.09.2013
477;25298;SO65769;1;4,99;17.09.2013
477;22657;SO65983;1;4,99;20.09.2013
477;22385;SO66177;1;4,99;23.09.2013
477;24073;SO66535;1;4,99;29.09.2013
477;22869;SO66674;1;4,99;01.10.2013
477;23968;SO66731;1;4,99;02.10.2013
477;24869;SO66911;1;4,99;05.10.2013
477;22530;SO66980;1;4,99;06.10.2013
477;11355;SO67112;1;4,99;08.10.2013
477;22564;SO67609;1;4,99;14.10.2013
477;24045;SO67805;1;4,99;17.10.2013
477;22496;SO67807;1;4,99;17.10.2013
477;23945;SO68055;1;4,99;21.10.2013
477;24144;SO68371;1;4,99;26.10.2013
477;24132;SO68434;1;4,99;27.10.2013
477;22315;SO68986;1;4,99;04.11.2013
477;24581;SO69351;1;4,99;09.11.2013
477;22454;SO70281;1;4,99;19.11.2013
477;26397;SO70343;1;4,99;20.11.2013
477;14963;SO70408;1;4,99;21.11.2013
477;26387;SO71050;1;4,99;30.11.2013
477;22662;SO71174;1;4,99;02.12.2013
477;24566;SO71244;1;4,99;03.12.2013
477;24152;SO71392;1;4,99;05.12.2013
477;12836;SO71596;1;4,99;08.12.2013
477;23943;SO71726;1;4,99;10.12.2013
477;14964;SO71728;1;4,99;10.12.2013
477;22532;SO72224;1;4,99;15.12.2013
477;23971;SO72539;1;4,99;19.12.2013
477;24216;SO72543;1;4,99;19.12.2013
477;24575;SO72680;1;4,99;21.12.2013
477;24699;SO72761;1;4,99;22.12.2013
477;24207;SO73147;1;4,99;27.12.2013
477;24880;SO73366;1;4,99;30.12.2013
477;14958;SO74177;1;4,99;10.01.2014
530;15172;SO52171;1;4,99;15.02.2013
530;13944;SO52338;1;4,99;18.02.2013
530;13268;SO52687;1;4,99;25.02.2013
530;12892;SO52736;1;4,99;26.02.2013
530;13708;SO53302;1;4,99;09.03.2013
530;13756;SO53683;1;4,99;13.03.2013
530;12928;SO54678;1;4,99;31.03.2013
530;12760;SO54837;1;4,99;03.04.2013
530;13144;SO56500;1;4,99;02.05.2013
530;16358;SO56868;1;4,99;09.05.2013
530;11176;SO57861;1;4,99;24.05.2013
530;12969;SO58038;1;4,99;27.05.2013
530;11185;SO58146;1;4,99;29.05.2013
530;15244;SO58854;1;4,99;10.06.2013
530;11711;SO60133;1;4,99;26.06.2013
530;11330;SO60200;1;4,99;27.06.2013
530;11331;SO60853;1;4,99;07.07.2013
530;12530;SO61050;1;4,99;10.07.2013
530;16497;SO61391;1;4,99;14.07.2013
530;12986;SO61422;1;4,99;14.07.2013
530;13345;SO61845;1;4,99;21.07.2013
530;11277;SO63897;1;4,99;21.08.2013
530;13701;SO64196;1;4,99;26.08.2013
530;15826;SO64319;1;4,99;28.08.2013
530;13908;SO64439;1;4,99;29.08.2013
530;24664;SO64601;1;4,99;31.08.2013
530;11200;SO65038;1;4,99;08.09.2013
530;13707;SO65342;1;4,99;10.09.2013
530;13318;SO65410;1;4,99;11.09.2013
530;12880;SO65466;1;4,99;12.09.2013
530;11262;SO66099;1;4,99;22.09.2013
530;14281;SO66361;1;4,99;26.09.2013
530;13231;SO66525;1;4,99;29.09.2013
530;12970;SO67506;1;4,99;13.10.2013
530;24235;SO67561;1;4,99;13.10.2013
530;13988;SO67589;1;4,99;14.10.2013
530;23868;SO69011;1;4,99;04.11.2013
530;13095;SO69035;1;4,99;05.11.2013
530;13920;SO69590;1;4,99;10.11.2013
530;11300;SO69740;1;4,99;12.11.2013
530;15761;SO70105;1;4,99;17.11.2013
530;11287;SO70687;1;4,99;25.11.2013
530;11019;SO72015;1;4,99;12.12.2013
530;23114;SO72777;1;4,99;22.12.2013
530;13239;SO72804;1;4,99;23.12.2013
530;24671;SO72831;1;4,99;23.12.2013
530;11300;SO73197;1;4,99;28.12.2013
477;16132;SO51518;1;4,99;30.01.2013
477;15507;SO51898;1;4,99;09.02.2013
477;11091;SO51925;1;4,99;10.02.2013
477;14291;SO51940;1;4,99;10.02.2013
477;13491;SO51988;1;4,99;11.02.2013
477;12165;SO51990;1;4,99;11.02.2013
477;14446;SO52084;1;4,99;13.02.2013
477;14561;SO52085;1;4,99;13.02.2013
477;13860;SO52088;1;4,99;13.02.2013
477;16870;SO52178;1;4,99;15.02.2013
477;24746;SO52185;1;4,99;15.02.2013
477;14604;SO52237;1;4,99;16.02.2013
477;12202;SO52304;1;4,99;17.02.2013
477;16085;SO52383;1;4,99;19.02.2013
477;15559;SO52633;1;4,99;24.02.2013
477;18055;SO52638;1;4,99;24.02.2013
477;23164;SO52664;1;4,99;24.02.2013
477;12054;SO52741;1;4,99;26.02.2013
477;18644;SO52747;1;4,99;26.02.2013
477;13318;SO52900;1;4,99;01.03.2013
477;13206;SO52901;1;4,99;01.03.2013
477;12183;SO52984;1;4,99;03.03.2013
477;18549;SO53065;1;4,99;04.03.2013
477;14655;SO53096;1;4,99;05.03.2013
477;14328;SO53149;1;4,99;06.03.2013
477;15007;SO53257;1;4,99;08.03.2013
477;17119;SO53258;1;4,99;08.03.2013
477;29165;SO53393;1;4,99;10.03.2013
477;14455;SO53739;1;4,99;14.03.2013
477;15900;SO54087;1;4,99;20.03.2013
477;11262;SO54218;1;4,99;23.03.2013
477;11510;SO54277;1;4,99;24.03.2013
477;16772;SO54446;1;4,99;27.03.2013
477;14371;SO54447;1;4,99;27.03.2013
477;15340;SO54488;1;4,99;28.03.2013
477;13185;SO54552;1;4,99;29.03.2013
477;14725;SO54618;1;4,99;30.03.2013
477;11176;SO54661;1;4,99;31.03.2013
477;17026;SO54733;1;4,99;01.04.2013
477;17468;SO54799;1;4,99;02.04.2013
477;12939;SO54841;1;4,99;03.04.2013
477;16331;SO55413;1;4,99;12.04.2013
477;16958;SO55574;1;4,99;15.04.2013
477;14353;SO55703;1;4,99;17.04.2013
477;13197;SO55840;1;4,99;19.04.2013
477;14641;SO55888;1;4,99;20.04.2013
477;21352;SO55966;1;4,99;21.04.2013
477;12196;SO55987;1;4,99;22.04.2013
477;11200;SO56044;1;4,99;23.04.2013
477;13179;SO56242;1;4,99;27.04.2013
477;11739;SO56329;1;4,99;28.04.2013
477;13732;SO56349;1;4,99;29.04.2013
477;12530;SO56395;1;4,99;30.04.2013
477;15376;SO57207;1;4,99;12.05.2013
477;16950;SO57209;1;4,99;12.05.2013
477;11505;SO57244;1;4,99;13.05.2013
477;25188;SO57333;1;4,99;14.05.2013
477;11868;SO57392;1;4,99;15.05.2013
477;11262;SO57634;1;4,99;20.05.2013
477;11979;SO57679;1;4,99;20.05.2013
477;13222;SO57713;1;4,99;21.05.2013
477;11506;SO58073;1;4,99;28.05.2013
477;13474;SO58151;1;4,99;29.05.2013
477;19207;SO58184;1;4,99;29.05.2013
477;11276;SO58252;1;4,99;31.05.2013
477;15868;SO58261;1;4,99;31.05.2013
477;21400;SO58282;1;4,99;31.05.2013
477;14897;SO58308;1;4,99;01.06.2013
477;12984;SO58502;1;4,99;04.06.2013
477;16497;SO59160;1;4,99;12.06.2013
477;15816;SO59298;1;4,99;14.06.2013
477;12763;SO59377;1;4,99;15.06.2013
477;15304;SO59378;1;4,99;15.06.2013
477;17337;SO59517;1;4,99;17.06.2013
477;15176;SO59547;1;4,99;17.06.2013
477;12972;SO59726;1;4,99;20.06.2013
477;11723;SO59848;1;4,99;22.06.2013
477;13756;SO59850;1;4,99;22.06.2013
477;15377;SO60000;1;4,99;24.06.2013
477;13760;SO60066;1;4,99;25.06.2013
477;12056;SO60142;1;4,99;26.06.2013
477;14119;SO60272;1;4,99;28.06.2013
477;16800;SO60343;1;4,99;29.06.2013
477;14724;SO60659;1;4,99;04.07.2013
477;11142;SO60699;1;4,99;05.07.2013
477;16964;SO60712;1;4,99;05.07.2013
477;13920;SO60980;1;4,99;09.07.2013
477;15363;SO61016;1;4,99;09.07.2013
477;15310;SO61053;1;4,99;10.07.2013
477;15863;SO61054;1;4,99;10.07.2013
477;19527;SO61088;1;4,99;10.07.2013
477;15760;SO61287;1;4,99;12.07.2013
477;14574;SO61504;1;4,99;16.07.2013
477;16213;SO61560;1;4,99;17.07.2013
477;15197;SO61615;1;4,99;18.07.2013
477;26321;SO61646;1;4,99;18.07.2013
477;13328;SO61723;1;4,99;19.07.2013
477;13708;SO61743;1;4,99;20.07.2013
477;19874;SO61851;1;4,99;21.07.2013
477;17374;SO61873;1;4,99;22.07.2013
477;17116;SO61918;1;4,99;22.07.2013
477;17374;SO61946;1;4,99;23.07.2013
477;14370;SO62044;1;4,99;25.07.2013
477;14091;SO62045;1;4,99;25.07.2013
477;22117;SO62130;1;4,99;26.07.2013
477;16247;SO62190;1;4,99;27.07.2013
477;19801;SO62198;1;4,99;27.07.2013
477;15859;SO62255;1;4,99;28.07.2013
477;12203;SO62489;1;4,99;01.08.2013
477;16247;SO62609;1;4,99;03.08.2013
477;16950;SO62662;1;4,99;04.08.2013
477;15536;SO62781;1;4,99;06.08.2013
477;11223;SO62875;1;4,99;08.08.2013
477;14077;SO63378;1;4,99;13.08.2013
477;11211;SO63429;1;4,99;14.08.2013
477;14566;SO63709;1;4,99;18.08.2013
477;14244;SO63900;1;4,99;21.08.2013
477;11724;SO63965;1;4,99;22.08.2013
477;11631;SO63997;1;4,99;23.08.2013
477;12074;SO64021;1;4,99;23.08.2013
477;14480;SO64083;1;4,99;24.08.2013
477;13758;SO64201;1;4,99;26.08.2013
477;13660;SO64236;1;4,99;26.08.2013
477;26318;SO64329;1;4,99;28.08.2013
477;26640;SO64367;1;4,99;28.08.2013
477;17338;SO64746;1;4,99;03.09.2013
477;15478;SO64813;1;4,99;04.09.2013
477;14906;SO64912;1;4,99;06.09.2013
477;14084;SO65042;1;4,99;08.09.2013
477;15008;SO65348;1;4,99;10.09.2013
477;13423;SO65473;1;4,99;12.09.2013
477;12969;SO65519;1;4,99;13.09.2013
477;11711;SO65520;1;4,99;13.09.2013
477;11212;SO65628;1;4,99;15.09.2013
477;12147;SO65650;1;4,99;15.09.2013
477;13268;SO65652;1;4,99;15.09.2013
477;12944;SO65694;1;4,99;16.09.2013
477;13303;SO65828;1;4,99;18.09.2013
477;11869;SO65898;1;4,99;19.09.2013
477;26177;SO65908;1;4,99;19.09.2013
477;22765;SO66141;1;4,99;22.09.2013
477;11823;SO66228;1;4,99;24.09.2013
477;14459;SO66363;1;4,99;26.09.2013
477;11502;SO66375;1;4,99;27.09.2013
477;16717;SO66526;1;4,99;29.09.2013
477;18925;SO66726;1;4,99;02.10.2013
477;12166;SO66797;1;4,99;03.10.2013
477;13175;SO67224;1;4,99;10.10.2013
477;13198;SO67225;1;4,99;10.10.2013
477;21318;SO67230;1;4,99;10.10.2013
477;11507;SO67363;1;4,99;11.10.2013
477;12061;SO67366;1;4,99;11.10.2013
477;13988;SO67438;1;4,99;12.10.2013
477;15402;SO67512;1;4,99;13.10.2013
477;19147;SO67520;1;4,99;13.10.2013
477;15761;SO67664;1;4,99;15.10.2013
477;15468;SO67793;1;4,99;17.10.2013
477;29259;SO67799;1;4,99;17.10.2013
477;11500;SO68343;1;4,99;26.10.2013
477;15526;SO68358;1;4,99;26.10.2013
477;11253;SO68624;1;4,99;30.10.2013
477;12182;SO68909;1;4,99;03.11.2013
477;15378;SO69042;1;4,99;05.11.2013
477;16096;SO69109;1;4,99;06.11.2013
477;15866;SO69186;1;4,99;07.11.2013
477;13285;SO69187;1;4,99;07.11.2013
477;15244;SO69267;1;4,99;08.11.2013
477;12959;SO69597;1;4,99;10.11.2013
477;16089;SO69884;1;4,99;14.11.2013
477;15872;SO69886;1;4,99;14.11.2013
477;11276;SO69965;1;4,99;15.11.2013
477;14658;SO70113;1;4,99;17.11.2013
477;12919;SO70269;1;4,99;19.11.2013
477;21710;SO70441;1;4,99;21.11.2013
477;14359;SO70774;1;4,99;26.11.2013
477;12158;SO70775;1;4,99;26.11.2013
477;13290;SO70891;1;4,99;28.11.2013
477;18826;SO70984;1;4,99;29.11.2013
477;15157;SO71720;1;4,99;10.12.2013
477;13707;SO72018;1;4,99;12.12.2013
477;24759;SO72172;1;4,99;14.12.2013
477;11331;SO72211;1;4,99;15.12.2013
477;16125;SO72238;1;4,99;15.12.2013
477;15916;SO72425;1;4,99;17.12.2013
477;14567;SO72457;1;4,99;18.12.2013
477;11845;SO72669;1;4,99;21.12.2013
477;13941;SO72670;1;4,99;21.12.2013
477;16820;SO72711;1;4,99;21.12.2013
477;17371;SO72743;1;4,99;22.12.2013
477;21348;SO72820;1;4,99;23.12.2013
477;17360;SO73131;1;4,99;27.12.2013
477;13762;SO73443;1;4,99;31.12.2013
477;13239;SO73596;1;4,99;02.01.2014
477;22041;SO73703;1;4,99;03.01.2014
477;16133;SO73737;1;4,99;04.01.2014
477;29339;SO73739;1;4,99;04.01.2014
477;11078;SO73869;1;4,99;06.01.2014
477;15815;SO73887;1;4,99;06.01.2014
477;11510;SO73960;1;4,99;07.01.2014
477;12159;SO74113;1;4,99;09.01.2014
477;16721;SO74166;1;4,99;10.01.2014
528;15856;SO51896;1;4,99;09.02.2013
528;17374;SO51937;1;4,99;10.02.2013
528;12061;SO51957;1;4,99;10.02.2013
528;11632;SO52002;1;4,99;11.02.2013
528;15507;SO52003;1;4,99;11.02.2013
528;11723;SO52053;1;4,99;12.02.2013
528;11868;SO52144;1;4,99;14.02.2013
528;13758;SO52261;1;4,99;16.02.2013
528;12061;SO52381;1;4,99;19.02.2013
528;11176;SO52538;1;4,99;22.02.2013
528;11500;SO52561;1;4,99;22.02.2013
528;11724;SO52650;1;4,99;24.02.2013
528;19726;SO52739;1;4,99;26.02.2013
528;11922;SO52793;1;4,99;27.02.2013
528;17385;SO52982;1;4,99;03.03.2013
528;11277;SO53042;1;4,99;04.03.2013
528;11185;SO53092;1;4,99;05.03.2013
528;15974;SO53097;1;4,99;05.03.2013
528;15378;SO53166;1;4,99;06.03.2013
528;17442;SO53255;1;4,99;08.03.2013
528;12159;SO53276;1;4,99;08.03.2013
528;15377;SO53277;1;4,99;08.03.2013
528;12107;SO53631;1;4,99;12.03.2013
528;17026;SO53635;1;4,99;12.03.2013
528;12795;SO53790;1;4,99;15.03.2013
528;12444;SO53791;1;4,99;15.03.2013
528;11215;SO53838;1;4,99;16.03.2013
528;19026;SO53840;1;4,99;16.03.2013
528;17337;SO53996;1;4,99;19.03.2013
528;14282;SO54018;1;4,99;19.03.2013
528;11506;SO54055;1;4,99;20.03.2013
528;13198;SO54295;1;4,99;24.03.2013
528;15244;SO54296;1;4,99;24.03.2013
528;12919;SO54395;1;4,99;26.03.2013
528;18919;SO54397;1;4,99;26.03.2013
528;19001;SO54398;1;4,99;26.03.2013
528;14353;SO54510;1;4,99;28.03.2013
528;18554;SO54549;1;4,99;29.03.2013
528;11185;SO54550;1;4,99;29.03.2013
528;15478;SO54695;1;4,99;31.03.2013
528;20746;SO55153;1;4,99;09.04.2013
528;11520;SO55428;1;4,99;12.04.2013
528;15157;SO55489;1;4,99;13.04.2013
528;13330;SO55536;1;4,99;14.04.2013
528;21238;SO55568;1;4,99;15.04.2013
528;11276;SO55695;1;4,99;17.04.2013
528;11661;SO55759;1;4,99;18.04.2013
528;11132;SO55957;1;4,99;21.04.2013
528;17481;SO56040;1;4,99;23.04.2013
528;11784;SO56099;1;4,99;24.04.2013
528;12202;SO56254;1;4,99;27.04.2013
528;19839;SO56290;1;4,99;28.04.2013
528;13350;SO56418;1;4,99;30.04.2013
528;11507;SO56450;1;4,99;01.05.2013
528;13290;SO56576;1;4,99;03.05.2013
528;11820;SO56614;1;4,99;04.05.2013
528;11640;SO56771;1;4,99;07.05.2013
528;11619;SO57324;1;4,99;14.05.2013
528;13303;SO57408;1;4,99;15.05.2013
528;15498;SO57572;1;4,99;18.05.2013
